Customer,state,response,coverage,education,effective_to_date,employment_status,gender,location_code,marital_status,policy_type,sales_channel,vehicle_class
BH36570,California,No,Basic,Bachelor,1/11/11,Employed,M,Suburban,Married,Personal Auto,Branch,Two-Door Car
TX17484,California,No,Basic,Bachelor,2/10/11,Employed,F,Rural,Married,Personal Auto,Web,Four-Door Car
CT41158,Washington,No,Extended,College,2/25/11,Employed,M,Urban,Divorced,Corporate Auto,Branch,SUV
AO87348,Washington,No,Basic,College,2/16/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
DE55857,Washington,No,Basic,Bachelor,1/30/11,Employed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
LF66923,Nevada,No,Basic,High School or Below,2/11/11,Employed,F,Suburban,Married,Corporate Auto,Agent,Two-Door Car
CN24514,Arizona,No,Basic,College,1/14/11,Employed,F,Rural,Married,Personal Auto,Agent,Four-Door Car
UW32074,Oregon,No,Basic,College,2/14/11,Unemployed,F,Suburban,Divorced,Corporate Auto,Branch,Four-Door Car
HP36979,California,No,Extended,College,2/3/11,Employed,M,Suburban,Married,Personal Auto,Web,Two-Door Car
PP40919,California,No,Extended,College,1/31/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Two-Door Car
RO73268,California,No,Extended,Bachelor,2/15/11,Disabled,M,Suburban,Divorced,Corporate Auto,Agent,Two-Door Car
HO61691,Arizona,No,Basic,Bachelor,2/27/11,Employed,F,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
BS13062,Arizona,No,Extended,High School or Below,1/21/11,Unemployed,F,Suburban,Married,Personal Auto,Call Center,Four-Door Car
FO35655,Oregon,No,Extended,Bachelor,1/14/11,Unemployed,M,Suburban,Single,Corporate Auto,Branch,Luxury SUV
HR10526,California,No,Basic,Master,1/25/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
IA63417,Arizona,No,Premium,High School or Below,2/2/11,Retired,F,Suburban,Divorced,Personal Auto,Web,Two-Door Car
BH35016,Nevada,No,Basic,Bachelor,2/9/11,Employed,F,Suburban,Divorced,Personal Auto,Call Center,Two-Door Car
PK52952,Arizona,No,Basic,Doctor,2/28/11,Employed,M,Suburban,Single,Personal Auto,Call Center,SUV
OD76309,Washington,Yes,Basic,College,1/27/11,Retired,F,Suburban,Divorced,Personal Auto,Agent,SUV
IL28481,Oregon,No,Extended,Bachelor,2/19/11,Employed,M,Urban,Married,Personal Auto,Call Center,Four-Door Car
GY55092,Nevada,Yes,Extended,High School or Below,2/18/11,Retired,M,Suburban,Divorced,Personal Auto,Agent,SUV
UF33451,Oregon,No,Extended,Bachelor,2/14/11,Employed,F,Urban,Married,Personal Auto,Agent,SUV
CF15558,California,No,Basic,Master,1/30/11,Employed,F,Urban,Married,Personal Auto,Call Center,Two-Door Car
JM62924,Washington,No,Extended,Bachelor,2/9/11,Employed,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
EM66435,Oregon,No,Basic,Bachelor,2/6/11,Employed,F,Rural,Divorced,Corporate Auto,Agent,Four-Door Car
QX45933,California,No,Basic,Bachelor,2/23/11,Unemployed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
JI71369,California,No,Basic,College,2/22/11,Employed,F,Rural,Married,Personal Auto,Web,Four-Door Car
JU93290,Arizona,No,Basic,College,1/16/11,Medical Leave,F,Suburban,Divorced,Personal Auto,Web,Four-Door Car
GU66096,Arizona,No,Basic,High School or Below,2/2/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
UC33108,California,No,Extended,Bachelor,2/22/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
LW93867,Oregon,No,Basic,College,1/3/11,Medical Leave,M,Rural,Married,Corporate Auto,Web,Four-Door Car
OU78470,Arizona,No,Extended,Master,2/27/11,Employed,F,Rural,Single,Corporate Auto,Call Center,Four-Door Car
XW90265,Arizona,No,Basic,Bachelor,2/15/11,Employed,F,Suburban,Married,Personal Auto,Agent,Two-Door Car
HS67749,California,No,Extended,College,1/11/11,Employed,M,Rural,Married,Corporate Auto,Agent,Four-Door Car
VZ51506,Arizona,No,Basic,High School or Below,1/21/11,Unemployed,F,Suburban,Single,Corporate Auto,Call Center,Sports Car
UI64281,Nevada,No,Basic,Master,1/26/11,Medical Leave,F,Rural,Married,Personal Auto,Call Center,Two-Door Car
AE98193,Washington,No,Basic,High School or Below,1/1/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,SUV
AZ74055,Oregon,No,Premium,High School or Below,2/23/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
XS76911,Arizona,No,Extended,High School or Below,2/4/11,Unemployed,F,Suburban,Married,Personal Auto,Agent,Sports Car
AY40674,Washington,No,Extended,Bachelor,2/6/11,Employed,F,Suburban,Married,Personal Auto,Agent,SUV
NA12740,Oregon,No,Basic,Master,2/10/11,Disabled,M,Rural,Married,Special Auto,Web,Two-Door Car
UA84837,Arizona,No,Premium,College,1/2/11,Employed,M,Suburban,Divorced,Corporate Auto,Branch,Four-Door Car
DJ51510,Arizona,No,Premium,High School or Below,2/10/11,Employed,F,Rural,Married,Personal Auto,Agent,Four-Door Car
VM58985,California,No,Extended,College,1/19/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Two-Door Car
OH60605,Oregon,No,Extended,High School or Below,2/23/11,Employed,F,Suburban,Married,Personal Auto,Branch,Two-Door Car
UO98052,Nevada,No,Extended,College,1/7/11,Unemployed,M,Urban,Single,Personal Auto,Web,Four-Door Car
NC53424,California,No,Basic,Bachelor,1/14/11,Unemployed,M,Suburban,Married,Personal Auto,Web,Two-Door Car
LQ13873,Nevada,No,Basic,High School or Below,2/15/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
LA97014,Washington,No,Basic,Bachelor,2/24/11,Employed,M,Suburban,Married,Personal Auto,Agent,Two-Door Car
NB79936,Washington,No,Premium,Bachelor,2/2/11,Employed,M,Rural,Single,Personal Auto,Branch,Two-Door Car
NT89061,Arizona,No,Extended,High School or Below,1/7/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Four-Door Car
AF10970,Arizona,No,Basic,Bachelor,2/28/11,Employed,F,Suburban,Married,Corporate Auto,Call Center,Four-Door Car
ZG48513,California,No,Basic,Bachelor,2/17/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
JQ59145,California,No,Basic,High School or Below,2/12/11,Unemployed,M,Suburban,Married,Personal Auto,Agent,Sports Car
FE84989,Washington,No,Basic,College,1/9/11,Employed,M,Urban,Married,Personal Auto,Call Center,Four-Door Car
JT52858,Oregon,No,Premium,Bachelor,1/10/11,Employed,F,Suburban,Married,Personal Auto,Branch,Four-Door Car
MC62068,California,No,Extended,High School or Below,1/8/11,Employed,M,Urban,Married,Personal Auto,Agent,Four-Door Car
EU27538,Oregon,No,Extended,Master,1/25/11,Employed,M,Rural,Married,Personal Auto,Branch,Luxury Car
RH42306,Arizona,No,Basic,Bachelor,1/27/11,Unemployed,F,Suburban,Single,Corporate Auto,Web,Four-Door Car
US23612,Oregon,No,Premium,High School or Below,1/12/11,Disabled,F,Rural,Married,Personal Auto,Call Center,Two-Door Car
WV76014,Arizona,No,Basic,Doctor,1/16/11,Employed,M,Rural,Single,Special Auto,Branch,Four-Door Car
RK96223,California,No,Basic,College,1/22/11,Employed,M,Suburban,Married,Personal Auto,Agent,SUV
MF82000,Washington,No,Basic,Bachelor,1/13/11,Unemployed,F,Rural,Married,Special Auto,Branch,Four-Door Car
FM46980,Arizona,No,Basic,College,2/11/11,Employed,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
SY56792,Oregon,No,Premium,High School or Below,1/4/11,Unemployed,M,Suburban,Divorced,Corporate Auto,Web,Four-Door Car
RF61565,California,No,Basic,College,1/29/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
IM94808,Nevada,No,Basic,Bachelor,2/28/11,Employed,M,Rural,Married,Corporate Auto,Web,Four-Door Car
VI14730,Oregon,Yes,Basic,High School or Below,2/4/11,Retired,M,Suburban,Married,Personal Auto,Web,Sports Car
YR34119,Washington,No,Basic,College,2/2/11,Employed,F,Rural,Married,Personal Auto,Agent,SUV
RR77985,Oregon,No,Extended,Bachelor,1/3/11,Unemployed,F,Suburban,Single,Personal Auto,Call Center,Four-Door Car
VC22097,Washington,Yes,Basic,College,2/21/11,Unemployed,F,Suburban,Divorced,Corporate Auto,Agent,SUV
WV17090,California,No,Basic,Bachelor,2/1/11,Unemployed,M,Suburban,Married,Corporate Auto,Call Center,SUV
TM23514,Oregon,No,Extended,College,1/1/11,Employed,M,Urban,Single,Personal Auto,Web,SUV
MQ68407,Oregon,Yes,Premium,Bachelor,2/28/11,Employed,F,Rural,Divorced,Personal Auto,Agent,Four-Door Car
GJ59592,California,Yes,Basic,Bachelor,1/12/11,Employed,F,Suburban,Married,Corporate Auto,Call Center,Four-Door Car
FY56083,Oregon,No,Basic,Bachelor,2/13/11,Employed,M,Rural,Married,Personal Auto,Agent,Four-Door Car
UA94723,Oregon,Yes,Basic,High School or Below,1/29/11,Employed,F,Urban,Married,Personal Auto,Agent,SUV
FW91032,California,No,Basic,High School or Below,2/13/11,Employed,M,Rural,Married,Corporate Auto,Agent,Four-Door Car
DE34457,Oregon,No,Basic,Doctor,1/22/11,Employed,F,Urban,Married,Personal Auto,Call Center,SUV
HD32044,Oregon,No,Premium,Master,1/25/11,Employed,F,Suburban,Divorced,Corporate Auto,Branch,Four-Door Car
HH30454,Oregon,No,Premium,Bachelor,2/23/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,SUV
AH84063,Oregon,No,Extended,College,2/18/11,Employed,F,Rural,Married,Corporate Auto,Call Center,SUV
QA17596,California,No,Extended,Bachelor,1/3/11,Employed,F,Suburban,Married,Personal Auto,Agent,Two-Door Car
XI41052,California,No,Extended,Bachelor,1/9/11,Employed,F,Suburban,Single,Personal Auto,Call Center,SUV
DI30528,California,Yes,Basic,Master,1/3/11,Employed,F,Rural,Married,Personal Auto,Web,Four-Door Car
SC66359,Arizona,No,Basic,College,2/21/11,Employed,F,Rural,Married,Corporate Auto,Agent,SUV
EN61670,Arizona,Yes,Basic,Doctor,2/22/11,Employed,F,Urban,Married,Personal Auto,Branch,Four-Door Car
DQ10761,Oregon,No,Basic,Bachelor,1/9/11,Unemployed,M,Suburban,Single,Corporate Auto,Branch,Four-Door Car
BQ51587,California,No,Basic,College,2/7/11,Unemployed,F,Suburban,Single,Personal Auto,Call Center,Four-Door Car
JE21522,California,No,Extended,Bachelor,2/26/11,Employed,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
WS47147,California,Yes,Basic,College,1/30/11,Unemployed,M,Suburban,Married,Personal Auto,Branch,SUV
ZA64638,Nevada,No,Extended,High School or Below,2/28/11,Unemployed,F,Suburban,Single,Personal Auto,Web,Four-Door Car
EW38459,Nevada,No,Basic,Bachelor,2/20/11,Employed,F,Rural,Married,Corporate Auto,Web,Four-Door Car
QW87316,Oregon,No,Basic,College,1/20/11,Employed,F,Urban,Divorced,Personal Auto,Agent,Four-Door Car
IC43478,California,No,Extended,Bachelor,1/22/11,Employed,M,Suburban,Single,Personal Auto,Call Center,Two-Door Car
TE34064,California,No,Basic,High School or Below,1/6/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
WU60905,California,No,Basic,High School or Below,2/6/11,Unemployed,F,Suburban,Married,Corporate Auto,Web,SUV
YM18992,California,No,Basic,College,2/2/11,Employed,F,Suburban,Divorced,Personal Auto,Agent,Two-Door Car
PD55753,Oregon,No,Extended,High School or Below,2/23/11,Unemployed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
KU56006,Arizona,No,Basic,College,1/7/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Four-Door Car
MJ69973,Arizona,No,Basic,High School or Below,2/27/11,Unemployed,M,Suburban,Married,Personal Auto,Call Center,Two-Door Car
TW43626,California,No,Basic,College,1/21/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
XX84133,California,No,Basic,Bachelor,2/4/11,Employed,M,Rural,Married,Corporate Auto,Call Center,Four-Door Car
ZW84453,Arizona,No,Basic,Bachelor,1/8/11,Unemployed,F,Rural,Married,Personal Auto,Web,Four-Door Car
HO29524,California,No,Extended,College,2/4/11,Employed,M,Rural,Married,Personal Auto,Branch,Two-Door Car
VE89726,California,No,Basic,High School or Below,1/15/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,SUV
GE87503,California,No,Premium,High School or Below,2/7/11,Employed,M,Suburban,Married,Personal Auto,Call Center,SUV
PX90263,Oregon,No,Basic,High School or Below,2/19/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
NI17718,California,No,Basic,High School or Below,2/9/11,Unemployed,F,Suburban,Single,Personal Auto,Web,Four-Door Car
FY32213,California,Yes,Basic,High School or Below,2/5/11,Employed,F,Suburban,Single,Personal Auto,Call Center,Four-Door Car
RZ13254,Nevada,No,Basic,Bachelor,1/15/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Four-Door Car
GN45013,Oregon,No,Basic,High School or Below,2/6/11,Medical Leave,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
UB16654,Washington,No,Basic,Master,2/27/11,Disabled,M,Urban,Divorced,Personal Auto,Web,Four-Door Car
KU84464,Nevada,No,Extended,Bachelor,1/17/11,Employed,F,Rural,Married,Personal Auto,Call Center,Four-Door Car
YH43527,Oregon,No,Extended,College,1/7/11,Employed,F,Suburban,Married,Corporate Auto,Agent,Four-Door Car
RO30676,California,No,Premium,College,1/3/11,Disabled,F,Rural,Married,Personal Auto,Agent,Four-Door Car
QL59704,Arizona,No,Basic,College,1/26/11,Employed,F,Urban,Married,Corporate Auto,Branch,Four-Door Car
QH19450,California,No,Basic,High School or Below,1/7/11,Unemployed,F,Suburban,Single,Corporate Auto,Call Center,Four-Door Car
HR85211,Washington,No,Basic,Master,1/14/11,Employed,F,Rural,Married,Personal Auto,Web,Two-Door Car
UV54502,Washington,No,Basic,High School or Below,2/20/11,Unemployed,F,Suburban,Married,Personal Auto,Branch,Four-Door Car
WB38524,California,No,Basic,High School or Below,1/1/11,Employed,M,Suburban,Married,Personal Auto,Branch,Two-Door Car
CE56187,Oregon,No,Basic,Master,1/10/11,Employed,F,Urban,Divorced,Personal Auto,Branch,SUV
JL19416,California,No,Premium,High School or Below,1/27/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,SUV
JZ61422,Nevada,No,Basic,College,2/7/11,Employed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
LA13377,California,No,Basic,Doctor,1/25/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
NC99948,Nevada,No,Basic,College,2/11/11,Unemployed,M,Suburban,Single,Personal Auto,Call Center,Four-Door Car
QD34785,Arizona,Yes,Extended,Bachelor,1/19/11,Unemployed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
RO26085,California,No,Basic,Bachelor,2/4/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Sports Car
ES57969,Oregon,Yes,Basic,Bachelor,2/9/11,Medical Leave,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
JK55587,California,No,Basic,High School or Below,2/20/11,Medical Leave,M,Suburban,Married,Special Auto,Branch,Four-Door Car
RN97635,Arizona,No,Extended,Bachelor,2/4/11,Employed,M,Suburban,Divorced,Corporate Auto,Call Center,Four-Door Car
BI76326,California,No,Premium,College,1/8/11,Employed,F,Urban,Single,Personal Auto,Call Center,SUV
JA34909,California,Yes,Basic,College,2/2/11,Medical Leave,F,Suburban,Married,Corporate Auto,Call Center,Four-Door Car
OJ90342,Oregon,No,Basic,Bachelor,2/7/11,Employed,F,Rural,Married,Personal Auto,Web,Four-Door Car
CM88932,Oregon,Yes,Extended,Master,1/10/11,Employed,F,Rural,Married,Corporate Auto,Branch,Four-Door Car
JJ97525,California,Yes,Basic,Bachelor,1/26/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Two-Door Car
XV21647,California,No,Basic,High School or Below,2/1/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Sports Car
MC83487,Arizona,No,Basic,Bachelor,1/28/11,Disabled,M,Suburban,Single,Corporate Auto,Agent,Four-Door Car
BL90769,California,Yes,Basic,Bachelor,1/11/11,Employed,F,Suburban,Divorced,Personal Auto,Web,SUV
CR57148,Oregon,No,Basic,Master,2/3/11,Employed,F,Rural,Married,Personal Auto,Branch,Two-Door Car
CP85232,Arizona,No,Extended,College,2/4/11,Employed,M,Rural,Married,Special Auto,Agent,SUV
YL74732,California,No,Basic,High School or Below,2/14/11,Disabled,F,Suburban,Married,Personal Auto,Web,SUV
FG16766,California,No,Premium,Bachelor,1/24/11,Employed,F,Suburban,Married,Personal Auto,Branch,SUV
NV55438,Nevada,No,Basic,High School or Below,2/23/11,Retired,F,Suburban,Single,Personal Auto,Agent,Two-Door Car
RM10880,California,Yes,Extended,College,2/12/11,Employed,F,Suburban,Divorced,Corporate Auto,Branch,Four-Door Car
GL56175,Arizona,No,Extended,College,1/5/11,Employed,M,Urban,Married,Personal Auto,Call Center,Four-Door Car
UK52289,Arizona,Yes,Basic,Bachelor,2/14/11,Employed,F,Urban,Married,Special Auto,Agent,Four-Door Car
LL45497,Washington,No,Basic,College,2/2/11,Employed,F,Suburban,Married,Personal Auto,Web,Two-Door Car
BC62782,Arizona,No,Basic,College,1/23/11,Employed,F,Suburban,Married,Personal Auto,Call Center,SUV
YM57893,Washington,No,Premium,Doctor,1/5/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Two-Door Car
JP30654,Oregon,No,Basic,College,2/24/11,Employed,F,Suburban,Single,Personal Auto,Agent,SUV
RA66180,Washington,No,Basic,High School or Below,1/10/11,Employed,F,Urban,Married,Corporate Auto,Branch,Two-Door Car
EN60878,Oregon,No,Extended,Bachelor,2/13/11,Disabled,M,Urban,Single,Personal Auto,Branch,Four-Door Car
JF36291,California,Yes,Basic,College,1/20/11,Retired,M,Suburban,Married,Personal Auto,Agent,Sports Car
BK59444,California,No,Basic,Master,2/5/11,Employed,F,Rural,Single,Personal Auto,Branch,Four-Door Car
MK70700,California,No,Basic,Master,1/7/11,Employed,M,Urban,Married,Personal Auto,Branch,Four-Door Car
IW71076,California,No,Basic,Bachelor,2/27/11,Employed,M,Rural,Married,Corporate Auto,Agent,Four-Door Car
AP98768,California,No,Extended,College,1/8/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
OM24164,Nevada,No,Basic,Bachelor,1/6/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Two-Door Car
QP84605,Washington,No,Premium,Bachelor,2/3/11,Employed,F,Rural,Divorced,Corporate Auto,Call Center,Four-Door Car
VC87846,Oregon,No,Extended,High School or Below,1/20/11,Employed,M,Suburban,Divorced,Corporate Auto,Agent,Four-Door Car
ZM92052,Oregon,No,Basic,Bachelor,2/23/11,Employed,M,Rural,Single,Personal Auto,Agent,Two-Door Car
ON73702,Arizona,No,Basic,Bachelor,1/26/11,Employed,F,Urban,Married,Corporate Auto,Agent,SUV
QQ90441,Nevada,Yes,Premium,High School or Below,2/1/11,Employed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
HU35721,Oregon,No,Basic,High School or Below,2/14/11,Employed,M,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
XH85336,Washington,Yes,Basic,Bachelor,1/13/11,Employed,M,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
ZH17561,Washington,No,Extended,Bachelor,1/24/11,Medical Leave,F,Suburban,Divorced,Corporate Auto,Branch,SUV
AG85615,Oregon,No,Extended,College,1/17/11,Unemployed,M,Suburban,Single,Special Auto,Web,Four-Door Car
OY74069,Arizona,No,Basic,College,1/15/11,Unemployed,F,Suburban,Single,Personal Auto,Call Center,Four-Door Car
DJ91267,Nevada,No,Extended,Bachelor,2/18/11,Employed,F,Rural,Married,Personal Auto,Agent,Luxury SUV
KB72438,California,No,Extended,High School or Below,1/6/11,Employed,F,Rural,Married,Personal Auto,Call Center,SUV
TR67616,Oregon,No,Basic,High School or Below,1/14/11,Employed,M,Rural,Single,Corporate Auto,Web,Four-Door Car
GF65731,California,No,Basic,Master,2/6/11,Unemployed,F,Suburban,Married,Personal Auto,Call Center,Sports Car
HB67642,Arizona,Yes,Basic,High School or Below,1/14/11,Employed,F,Suburban,Married,Personal Auto,Agent,Sports Car
DP84567,California,No,Basic,High School or Below,1/24/11,Unemployed,M,Suburban,Married,Personal Auto,Agent,Luxury SUV
VV77534,Oregon,No,Premium,College,1/26/11,Employed,M,Urban,Married,Personal Auto,Call Center,SUV
GL67540,California,No,Basic,College,1/15/11,Employed,F,Urban,Married,Personal Auto,Agent,Four-Door Car
SV50502,Oregon,No,Basic,Master,1/22/11,Employed,F,Suburban,Married,Corporate Auto,Branch,Four-Door Car
UK59698,California,No,Basic,High School or Below,2/9/11,Unemployed,F,Suburban,Divorced,Personal Auto,Branch,Two-Door Car
OA57352,Arizona,Yes,Extended,College,2/16/11,Retired,F,Suburban,Divorced,Personal Auto,Branch,Four-Door Car
ZF84449,Oregon,No,Basic,College,2/26/11,Unemployed,F,Suburban,Single,Special Auto,Agent,Sports Car
VH31965,Washington,No,Basic,Bachelor,1/24/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
HG39060,Oregon,No,Basic,Bachelor,1/28/11,Unemployed,M,Suburban,Single,Corporate Auto,Call Center,Four-Door Car
