,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
409,8004.9404749870755,0.0,93.21929056273265,6.0,16.0,0,2,878.4
410,13976.51925,77094.0,93.21929056273265,25.0,29.0,0,5,444.470676
411,5904.088162,97413.0,73.0,21.0,80.0,0,6,268.819985
412,5595.835041,79189.0,69.0,6.0,97.0,0,4,331.2
413,2294.303629,0.0,62.0,5.0,31.0,0,1,297.6
414,6273.911874,18577.0,86.0,21.0,76.0,0,6,412.8
415,3726.727996,0.0,112.0,7.0,34.0,1,1,806.4
416,5285.118669,40783.0,67.0,13.0,43.0,1,9,321.6
417,5110.680779,0.0,74.0,34.0,51.0,0,4,532.8
418,7126.596501,17483.0,93.21929056273265,24.0,63.0,0,1,434.0887943128942
419,4601.634099,84394.0,114.0,9.0,38.0,0,1,691.412378
420,9155.239699,0.0,127.0,3.0,93.0,0,3,804.811859
421,14808.05624,41440.0,62.0,20.0,80.0,1,2,297.6
422,8901.678357,0.0,136.0,14.0,69.0,1,8,434.0887943128942
423,5734.598243,98132.0,71.0,10.0,61.0,0,3,50.587035
424,4177.696973,0.0,112.0,4.0,49.0,0,1,537.6
425,8004.9404749870755,88220.0,93.21929056273265,28.0,63.0,0,2,151.528482
426,10364.34749,58327.0,129.0,31.0,5.0,0,3,347.075948
427,7851.901368,25950.0,66.0,27.0,1.0,0,2,271.697529
428,4772.943848,20993.0,133.0,35.0,90.0,0,1,638.4
429,14226.50485,65726.0,93.21929056273265,35.0,90.0,0,7,849.6
430,4031.104947,0.0,63.0,35.0,59.0,3,3,639.45899
431,2794.907476,39783.0,72.0,28.0,43.0,0,1,345.6
432,4362.931238,58842.0,110.0,6.0,74.0,0,1,528.0
433,9624.524417,25629.0,124.0,3.0,70.0,2,6,595.2
434,5015.009472,48567.0,130.0,12.0,15.0,0,1,624.0
435,6948.422239,0.0,93.21929056273265,0.0,73.0,2,1,434.0887943128942
436,2896.918767,33746.0,74.0,1.0,6.0,1,1,355.2
437,8004.9404749870755,22254.0,79.0,22.0,75.0,0,2,125.194389
438,9028.821403,65974.0,113.0,3.0,43.0,0,3,235.220971
439,5303.759534,0.0,76.0,18.0,63.0,0,3,395.34111
440,4165.354461,17161.0,113.0,1.0,22.0,1,1,542.4
441,5123.768112,0.0,74.0,1.0,62.0,0,7,772.798511
442,9492.342964,0.0,132.0,9.0,85.0,0,6,633.6
443,8204.863191,0.0,73.0,9.0,14.0,0,2,350.4
444,9877.295699,67752.0,131.0,4.0,40.0,4,9,168.517149
445,4815.009736,25398.0,64.0,30.0,80.0,0,6,307.2
446,6277.011679,0.0,88.0,30.0,19.0,0,4,633.6
447,8260.639809,33321.0,105.0,6.0,2.0,0,3,504.0
448,2549.450038,0.0,78.0,13.0,32.0,0,1,845.654042
449,4502.679656,68798.0,114.0,19.0,69.0,0,1,92.915251
450,3803.921781,20325.0,100.0,4.0,6.0,0,1,668.29397
451,8635.4035,13129.0,117.0,15.0,93.0,0,6,700.901632
452,5510.558964,0.0,73.0,24.0,57.0,0,4,525.6
453,3585.884123,49080.0,91.0,14.0,68.0,0,1,25.299
454,4889.25278,42536.0,63.0,30.0,57.0,0,6,375.330097
455,2756.941661,29926.0,74.0,25.0,34.0,0,1,418.233667
456,3289.547398,0.0,86.0,5.0,55.0,0,1,398.240791
457,10937.1785,21450.0,138.0,15.0,35.0,0,4,938.513425
458,7375.567916,33345.0,65.0,32.0,52.0,0,2,338.619869
459,10110.77818,15752.0,90.0,27.0,37.0,0,2,339.344531
460,5119.414293,40169.0,65.0,1.0,47.0,1,3,302.818833
461,8533.832013,26049.0,113.0,10.0,15.0,1,9,619.165344
462,2224.768,0.0,68.0,3.0,4.0,0,1,326.4
463,8042.803784,55411.0,100.0,24.0,53.0,0,4,259.561195
464,2554.437138,12459.0,70.0,4.0,41.0,0,1,336.0
465,8004.9404749870755,64620.0,76.0,24.0,32.0,1,2,364.8
466,2430.506586,83140.0,61.0,25.0,70.0,0,1,179.161843
467,3167.658442,0.0,92.0,20.0,50.0,0,1,662.4
468,5465.603983,54422.0,68.0,9.0,8.0,0,5,75.501852
469,10357.51422,68309.0,131.0,4.0,67.0,0,9,306.983596
470,2537.813878,56621.0,65.0,27.0,36.0,2,1,84.026848
471,2821.947219,38977.0,70.0,27.0,22.0,0,1,139.489926
472,7757.128146,0.0,111.0,32.0,13.0,0,3,607.4459
473,4079.132667,0.0,114.0,12.0,43.0,0,1,631.124372
474,5955.544552,0.0,83.0,35.0,87.0,0,8,628.023494
475,14158.61364,83235.0,70.0,16.0,33.0,0,2,336.0
476,8487.238032,0.0,74.0,7.0,93.0,0,2,426.655599
477,6285.476868,32390.0,80.0,20.0,36.0,0,8,91.417923
478,11473.48149,66538.0,95.0,14.0,64.0,0,2,317.844812
479,2310.882998,0.0,64.0,12.0,24.0,0,1,460.8
480,8004.9404749870755,76358.0,66.0,25.0,3.0,0,2,86.461582
481,2514.59196,43860.0,65.0,15.0,58.0,0,1,156.124914
482,5380.898636,55350.0,67.0,0.0,13.0,0,9,321.6
483,4770.550911,12964.0,65.0,2.0,37.0,0,4,362.774545
484,6756.651404,33288.0,86.0,1.0,27.0,2,9,221.856184
485,5936.011773,0.0,84.0,31.0,25.0,0,3,434.0887943128942
486,3570.760509,56168.0,88.0,13.0,20.0,0,1,614.675906
487,6019.960469,0.0,92.0,3.0,28.0,0,4,662.4
488,5426.863953,23105.0,69.0,15.0,21.0,0,3,331.2
489,2730.313804,36218.0,68.0,6.0,83.0,0,1,145.252168
490,4982.681374,52275.0,62.0,6.0,88.0,0,5,374.240783
491,8769.266756,49665.0,74.0,5.0,51.0,0,2,355.2
492,4220.613534,32471.0,110.0,0.0,87.0,0,1,528.0
493,11537.50507,0.0,86.0,12.0,89.0,1,2,619.2
494,5887.182043,62773.0,73.0,19.0,57.0,0,9,80.669257
495,4700.583771,76694.0,117.0,34.0,23.0,0,1,561.6
496,10963.95723,55687.0,93.21929056273265,33.0,91.0,0,1,434.0887943128942
497,2523.171245,0.0,70.0,20.0,81.0,0,1,504.0
498,3757.804716,36633.0,96.0,20.0,61.0,1,1,460.8
499,12941.73353,77060.0,106.0,23.0,90.0,0,2,468.566133
500,3764.465074,92600.0,94.0,9.0,48.0,0,1,842.43785
501,6889.557028,0.0,66.0,2.0,75.0,0,2,475.2
502,3623.454198,0.0,111.0,6.0,24.0,2,1,434.0887943128942
503,7582.113842,64801.0,64.0,23.0,19.0,0,2,268.471802
504,8277.74558,45257.0,103.0,33.0,90.0,0,4,494.4
505,2576.455597,26854.0,66.0,31.0,70.0,0,1,475.2
506,8205.387936,85840.0,102.0,14.0,79.0,2,4,138.722385
507,8004.9404749870755,26463.0,72.0,28.0,93.0,0,2,345.6
508,6481.526576,30689.0,81.0,23.0,51.0,0,5,467.24802
509,2599.310879,29590.0,66.0,17.0,18.0,0,1,467.503236
510,9830.337629,25965.0,93.21929056273265,15.0,59.0,0,1,434.0887943128942
511,10442.65139,17269.0,139.0,3.0,31.0,0,5,667.2
512,8004.9404749870755,90330.0,137.0,0.0,86.0,3,2,192.085299
513,8470.036773,0.0,113.0,34.0,5.0,0,8,619.973889
514,8278.786492,0.0,110.0,20.0,66.0,0,7,434.0887943128942
515,4788.932598,0.0,67.0,2.0,49.0,1,3,321.6
516,3087.999917,18558.0,80.0,17.0,23.0,0,1,384.0
517,4443.736209,46384.0,113.0,33.0,93.0,0,1,251.774574
518,7984.086473,0.0,72.0,1.0,77.0,0,2,866.208321
519,7180.971028,42303.0,93.21929056273265,24.0,66.0,0,1,434.0887943128942
520,15656.03434,71731.0,130.0,12.0,50.0,0,2,599.648466
521,5780.182197,51066.0,74.0,23.0,0.0,0,8,787.993313
522,8004.9404749870755,0.0,93.21929056273265,20.0,66.0,0,2,434.0887943128942
523,5337.352409,0.0,86.0,19.0,93.0,3,5,619.2
524,5050.826183,0.0,69.0,16.0,45.0,0,6,72.852047
525,5116.624022,26173.0,68.0,2.0,10.0,1,9,449.819671
526,7268.736958,24445.0,63.0,18.0,15.0,0,2,302.4
527,2616.613903,72302.0,66.0,6.0,27.0,0,1,316.8
528,3738.436222,27208.0,102.0,10.0,65.0,0,1,489.6
529,2725.356404,36650.0,69.0,2.0,70.0,1,1,56.60333
530,5453.861203,30855.0,68.0,7.0,15.0,0,7,259.060862
531,6846.150323,0.0,95.0,13.0,20.0,0,5,456.0
532,6172.914199,99960.0,76.0,19.0,83.0,0,4,364.8
533,10346.32454,0.0,98.0,1.0,15.0,0,2,470.4
534,6997.008618,55873.0,88.0,30.0,19.0,0,6,299.356083
535,4196.257691,18052.0,111.0,5.0,71.0,0,1,699.1679
536,7858.109763,28937.0,104.0,28.0,23.0,2,6,117.959654
537,6064.343994,0.0,86.0,34.0,80.0,0,5,545.240341
538,8004.9404749870755,0.0,73.0,9.0,94.0,0,2,350.4
539,8970.647312,12829.0,118.0,33.0,1.0,0,9,328.231432
540,5923.117229,92163.0,73.0,3.0,79.0,0,6,66.568642
541,8004.9404749870755,17588.0,93.21929056273265,24.0,92.0,0,2,434.0887943128942
542,4331.460674,82302.0,106.0,11.0,92.0,0,1,722.178166
543,13309.33517,0.0,127.0,19.0,40.0,0,2,609.6
544,4528.50489,70340.0,113.0,5.0,56.0,0,1,542.4
545,2791.906514,0.0,74.0,35.0,59.0,0,1,532.8
546,8092.87696,50825.0,102.0,3.0,46.0,0,3,369.614729
547,7996.00748,93459.0,99.0,9.0,85.0,0,5,655.41333
548,5129.738992,86148.0,65.0,19.0,51.0,2,4,312.0
549,5697.175238,27048.0,72.0,5.0,85.0,0,4,345.6
550,9217.130629,73259.0,115.0,7.0,31.0,0,4,673.34265
551,10208.92761,35482.0,129.0,21.0,59.0,0,3,619.2
552,4170.687348,29462.0,107.0,28.0,23.0,1,1,513.6
553,4505.405812,67801.0,115.0,12.0,45.0,1,1,23.810491
554,3107.568648,0.0,94.0,34.0,59.0,4,1,451.2
555,5528.664986,16042.0,73.0,33.0,58.0,0,9,350.4
556,5045.866663,28056.0,64.0,32.0,41.0,1,8,307.2
557,2962.722482,16495.0,85.0,25.0,75.0,3,1,408.0
558,8665.956372,41163.0,108.0,11.0,66.0,0,3,231.922173
559,11413.44115,0.0,161.0,3.0,71.0,1,9,772.8
560,15488.43196,33799.0,109.0,28.0,52.0,3,2,664.980242
561,6048.574243,0.0,61.0,17.0,71.0,3,2,292.8
562,5934.741492,87747.0,147.0,3.0,87.0,1,1,46.492039
563,3543.232138,35695.0,90.0,2.0,7.0,0,1,432.0
564,3490.028304,90985.0,87.0,33.0,39.0,0,1,78.085149
565,3683.099864,0.0,101.0,19.0,16.0,0,1,564.466556
566,5989.773931,66839.0,154.0,33.0,24.0,0,1,739.2
567,12500.84302,0.0,165.0,16.0,43.0,0,3,792.0
568,8609.158215,79090.0,107.0,2.0,74.0,0,3,289.040734
569,2497.45507,24825.0,64.0,34.0,44.0,0,1,155.938593
570,7019.177186,26806.0,63.0,32.0,19.0,0,2,302.4
571,5387.926265,56835.0,67.0,25.0,16.0,0,3,326.549425
572,6165.557517,0.0,88.0,12.0,54.0,0,6,653.65668
573,2730.20294,46135.0,69.0,12.0,68.0,0,1,103.935601
574,5162.116944,0.0,73.0,21.0,87.0,0,4,809.532341
575,7937.064822,22862.0,67.0,9.0,40.0,0,2,321.6
576,8608.157233,21450.0,110.0,8.0,80.0,2,3,528.0
577,2632.545795,95854.0,65.0,16.0,78.0,0,1,312.0
578,7785.004214,44897.0,99.0,22.0,46.0,1,7,580.72531
579,8255.76385,54040.0,103.0,14.0,88.0,0,4,59.987126
580,4980.825042,53265.0,62.0,12.0,27.0,0,3,238.005074
581,7457.237794,0.0,93.21929056273265,18.0,55.0,1,1,434.0887943128942
582,12302.76244,43817.0,62.0,25.0,12.0,1,2,245.447622
583,6862.508337,54780.0,88.0,22.0,72.0,3,5,135.26125
584,9048.983447,0.0,119.0,9.0,8.0,0,3,571.2
585,5548.031892,67798.0,69.0,1.0,78.0,0,9,331.2
586,8312.681598,21442.0,118.0,32.0,84.0,0,3,566.4
587,2389.980951,27615.0,62.0,19.0,18.0,1,1,297.6
588,4458.113369,17622.0,65.0,1.0,36.0,1,3,312.0
589,5295.741716,50200.0,135.0,23.0,98.0,0,1,637.063458
590,3839.606117,0.0,112.0,3.0,51.0,2,1,537.6
591,3731.504584,0.0,96.0,31.0,34.0,0,1,460.8
592,2778.903705,73570.0,70.0,0.0,46.0,1,1,75.936096
593,4016.541995,0.0,111.0,4.0,85.0,0,1,799.2
594,8236.917193,0.0,106.0,11.0,15.0,0,6,603.058114
595,2491.317024,36631.0,62.0,30.0,77.0,0,1,67.530904
596,2908.875917,35895.0,73.0,11.0,51.0,0,1,312.921256
597,4282.947971,40864.0,109.0,16.0,70.0,1,1,166.937747
598,8341.623748,0.0,118.0,15.0,77.0,0,4,566.4
599,5090.781344,93018.0,63.0,5.0,90.0,0,3,135.382194
600,7366.1883,70014.0,62.0,6.0,4.0,0,2,17.742954
601,2436.875126,48875.0,61.0,20.0,9.0,0,1,1.838367
602,8852.688689,67969.0,74.0,11.0,14.0,0,2,197.776009
603,8004.9404749870755,0.0,108.0,8.0,55.0,0,2,612.102262
604,5600.496541,68665.0,69.0,33.0,67.0,0,7,331.2
605,4636.54647,26802.0,66.0,7.0,43.0,1,5,316.8
606,7573.345057,0.0,110.0,6.0,37.0,0,6,434.0887943128942
607,14696.63549,45345.0,125.0,0.0,73.0,0,2,600.0
608,12298.6863,17101.0,113.0,1.0,88.0,0,2,542.4
609,7724.840065,32051.0,93.21929056273265,4.0,40.0,1,1,926.4
610,5946.670679,81139.0,74.0,22.0,69.0,0,3,392.6364
611,8000.545061,63834.0,100.0,23.0,19.0,1,3,215.226476
612,6457.560953,37548.0,81.0,12.0,9.0,0,3,160.598662
613,7281.44014,0.0,69.0,28.0,28.0,3,2,371.803029
614,2592.437797,72421.0,65.0,8.0,23.0,0,1,312.0
615,4678.423394,83102.0,116.0,15.0,35.0,0,1,443.670399
616,13869.92705,28432.0,118.0,1.0,59.0,0,2,612.300581
617,8717.777831,83707.0,108.0,2.0,72.0,0,7,290.391526
618,5233.986808,63259.0,65.0,25.0,14.0,0,7,316.795337
619,4764.189722,0.0,67.0,18.0,73.0,0,8,405.527937
620,2472.469209,63860.0,62.0,26.0,81.0,0,1,208.598246
621,5608.316348,67176.0,72.0,20.0,90.0,0,9,345.6
622,5505.057003,86132.0,68.0,30.0,10.0,0,3,301.437365
623,2606.208503,28519.0,66.0,1.0,56.0,0,1,456.473115
624,10481.94383,39102.0,88.0,11.0,98.0,0,2,152.338562
625,3256.766388,0.0,89.0,17.0,56.0,0,1,491.755368
626,8004.9404749870755,97298.0,128.0,16.0,38.0,0,2,48.517439
627,6364.902164,41986.0,84.0,25.0,31.0,2,5,430.375049
628,9468.509337,0.0,88.0,6.0,47.0,0,2,633.6
629,5631.451866,17291.0,73.0,3.0,25.0,0,5,350.4
630,7780.999262,0.0,74.0,0.0,52.0,0,2,246.489123
631,9816.528302,37256.0,62.0,15.0,7.0,0,2,128.969729
632,7519.133631,96306.0,95.0,12.0,17.0,1,6,185.355353
633,10179.71704,14290.0,93.21929056273265,20.0,40.0,0,1,434.0887943128942
634,2772.839235,37038.0,71.0,6.0,97.0,1,1,9.071305
635,4037.501846,90760.0,103.0,5.0,7.0,2,1,133.475315
636,8004.9404749870755,20668.0,93.21929056273265,34.0,54.0,3,2,902.4
637,2676.867914,54480.0,67.0,19.0,91.0,0,1,321.6
638,2523.959554,16244.0,68.0,4.0,85.0,0,1,623.223617
639,6988.401604,22436.0,89.0,24.0,21.0,0,3,427.2
640,2695.963857,25544.0,68.0,18.0,30.0,0,1,326.4
641,2673.319593,28728.0,67.0,8.0,10.0,0,1,321.6
642,12157.32992,57449.0,103.0,6.0,28.0,0,2,494.4
643,2957.764017,83318.0,73.0,21.0,42.0,0,1,211.336937
644,7433.820995,55561.0,63.0,2.0,79.0,0,2,227.872071
645,3099.538005,0.0,102.0,18.0,32.0,5,1,862.762957
646,8415.684559,55308.0,107.0,17.0,74.0,0,6,513.6
647,8004.9404749870755,36068.0,97.0,0.0,10.0,0,2,113.367765
648,13057.17071,48804.0,112.0,1.0,4.0,1,2,537.6
649,9599.950239,0.0,131.0,6.0,52.0,0,6,943.2
650,8535.108918,55790.0,111.0,4.0,40.0,0,9,117.672722
651,8293.481886,70258.0,69.0,20.0,65.0,0,2,225.145949
652,6846.150323,0.0,95.0,13.0,20.0,0,5,456.0
653,6636.859781,47274.0,83.0,32.0,26.0,1,5,182.432565
654,5802.83547,0.0,78.0,27.0,10.0,0,8,644.755653
655,5077.320916,0.0,73.0,26.0,84.0,0,3,525.6
656,12427.39371,15818.0,107.0,24.0,99.0,0,2,333.886816
657,10990.59477,44552.0,137.0,7.0,42.0,0,3,311.103582
658,3435.25008,64348.0,86.0,25.0,18.0,0,1,212.391975
659,6624.61183,0.0,62.0,27.0,53.0,0,2,297.6
660,5757.442258,88997.0,72.0,9.0,71.0,0,3,174.041566
661,2691.568951,77411.0,67.0,30.0,63.0,0,1,257.900458
662,2886.451602,10312.0,78.0,10.0,63.0,0,1,486.278557
663,5341.438779,0.0,72.0,4.0,11.0,1,7,345.6
664,4160.018087,96263.0,103.0,5.0,5.0,0,1,1.924709
665,2846.24535,28919.0,72.0,18.0,11.0,0,1,518.4
666,4770.256564,0.0,68.0,2.0,28.0,1,4,326.4
667,5059.616223,41869.0,64.0,5.0,52.0,0,6,262.12205
668,9095.744565,0.0,128.0,5.0,76.0,0,8,921.6
669,2688.863963,32808.0,68.0,1.0,88.0,1,1,541.695658
670,8277.637562,79780.0,68.0,11.0,58.0,0,2,326.4
671,9057.935331,91025.0,112.0,26.0,37.0,0,9,327.682669
672,3801.750407,33043.0,95.0,15.0,90.0,0,1,456.0
673,9339.341599,69442.0,118.0,26.0,6.0,3,3,434.0887943128942
674,2520.12318,0.0,70.0,18.0,47.0,0,1,63.043197
675,4984.095342,0.0,70.0,25.0,48.0,0,9,336.0
676,2595.747991,47234.0,65.0,11.0,34.0,0,1,15.631363
677,7437.693335,86863.0,92.0,27.0,26.0,0,3,441.6
678,14536.78759,25805.0,66.0,25.0,0.0,2,2,375.866091
679,5913.305869,43676.0,76.0,19.0,7.0,0,3,364.8
680,2771.663013,59855.0,74.0,30.0,82.0,4,1,355.2
681,8004.9404749870755,35296.0,126.0,19.0,11.0,0,2,452.616872
682,9880.38582,36576.0,125.0,11.0,73.0,1,3,113.450122
683,15114.40241,28513.0,100.0,4.0,22.0,1,2,480.0
684,5759.91084,85448.0,72.0,16.0,76.0,0,3,16.03451
685,8495.164213,23791.0,110.0,11.0,71.0,3,7,615.27228
686,4381.184212,20597.0,112.0,31.0,46.0,0,1,615.256301
687,6997.827397,56940.0,87.0,11.0,10.0,0,9,512.66245
688,11430.58845,93210.0,71.0,35.0,62.0,0,2,74.523935
689,7482.486135,48992.0,94.0,30.0,0.0,1,7,426.072946
690,8596.916624,53736.0,71.0,2.0,20.0,0,2,169.287785
691,7854.960831,25378.0,66.0,22.0,32.0,1,2,419.464143
692,2582.408525,76731.0,64.0,2.0,68.0,0,1,201.455005
693,2275.363967,0.0,64.0,11.0,85.0,0,1,662.69318
694,4118.588554,69379.0,103.0,14.0,79.0,0,1,494.4
695,12157.32992,57449.0,103.0,6.0,28.0,0,2,494.4
696,5152.819636,0.0,68.0,7.0,31.0,0,7,326.4
697,6512.976472,0.0,93.0,30.0,70.0,0,6,669.6
698,8004.9404749870755,33806.0,89.0,32.0,59.0,0,2,395.729716
699,4191.966092,77048.0,103.0,20.0,41.0,0,1,141.199465
700,10928.40709,74965.0,90.0,20.0,93.0,0,2,58.557552
701,7615.381271,34095.0,63.0,5.0,99.0,0,2,302.4
702,2004.350666,0.0,66.0,16.0,35.0,4,1,316.8
703,2434.681155,96045.0,61.0,24.0,35.0,0,1,8.582971
704,14195.36028,86355.0,118.0,27.0,86.0,0,2,285.418473
705,9427.684903,27824.0,118.0,32.0,9.0,0,8,566.4
706,11982.42085,42995.0,101.0,10.0,22.0,0,2,410.508316
707,3102.789546,21235.0,79.0,18.0,56.0,0,1,244.23135
708,4222.631209,74585.0,106.0,1.0,49.0,0,1,218.598065
709,4023.814439,41833.0,103.0,28.0,43.0,0,1,643.826716
710,5297.151805,23908.0,70.0,18.0,57.0,0,4,336.0
711,8004.9404749870755,0.0,65.0,9.0,31.0,0,2,312.0
712,4416.206243,61953.0,113.0,5.0,63.0,0,1,497.047297
713,4639.035171,0.0,142.0,5.0,87.0,0,1,434.0887943128942
714,4863.544585,0.0,137.0,25.0,45.0,0,1,657.6
715,8004.9404749870755,73760.0,107.0,16.0,3.0,1,2,230.245772
716,2974.314896,23333.0,74.0,8.0,43.0,0,1,5.622751
717,2064.458781,0.0,61.0,6.0,30.0,0,1,292.8
718,10064.60828,20440.0,128.0,11.0,54.0,2,9,614.4
719,5500.01251,86073.0,136.0,3.0,32.0,0,1,333.5671
720,5489.214062,50943.0,139.0,18.0,14.0,0,1,667.2
721,2612.756658,19003.0,71.0,29.0,21.0,0,1,34.651305
722,8573.463947,46703.0,108.0,0.0,48.0,0,6,678.100487
723,8004.9404749870755,14072.0,71.0,13.0,3.0,0,2,511.2
724,8550.386579,21733.0,73.0,17.0,37.0,0,2,525.6
725,2308.648034,20811.0,61.0,33.0,61.0,0,1,292.8
726,4254.620669,11904.0,61.0,34.0,11.0,2,3,292.8
727,8982.850377,43490.0,114.0,24.0,63.0,4,6,174.588413
728,7868.165983,57340.0,67.0,7.0,19.0,0,2,159.391681
729,7704.248723,49088.0,97.0,4.0,46.0,0,3,698.4
730,10552.16999,47761.0,131.0,2.0,54.0,0,6,232.711071
731,11681.37428,70930.0,99.0,2.0,21.0,0,2,190.43446
732,8737.837514,61281.0,110.0,7.0,16.0,0,7,79.865605
733,5454.890731,0.0,82.0,4.0,77.0,1,3,393.6
734,7705.283329,25290.0,66.0,0.0,4.0,0,2,382.085897
735,7039.262387,24239.0,88.0,25.0,5.0,0,8,48.348319
736,8838.085637,82664.0,114.0,24.0,10.0,3,9,133.425609
737,8733.527338,83210.0,110.0,0.0,25.0,0,3,528.0
738,9597.474777,38736.0,81.0,7.0,35.0,0,2,561.414794
739,4506.660224,0.0,66.0,0.0,10.0,0,9,316.8
740,8004.9404749870755,55437.0,64.0,5.0,78.0,1,2,445.287788
741,4737.871725,0.0,130.0,0.0,93.0,0,1,23.820158
742,5426.136238,0.0,71.0,33.0,83.0,0,3,407.99684
743,7998.143771,29066.0,100.0,13.0,51.0,0,3,844.229478
744,2897.620704,54337.0,72.0,27.0,7.0,0,1,345.6
745,11599.50219,67616.0,96.0,25.0,17.0,0,2,340.306584
746,15147.93055,41082.0,63.0,23.0,94.0,0,2,106.647493
747,5435.767832,0.0,73.0,12.0,71.0,0,4,626.116259
748,2725.356404,36650.0,69.0,2.0,70.0,1,1,56.60333
749,13297.71225,50631.0,112.0,19.0,12.0,4,2,784.65781
750,9927.049694,19592.0,92.0,31.0,63.0,0,2,441.6
751,8004.9404749870755,0.0,114.0,30.0,1.0,0,2,547.2
752,8004.9404749870755,55761.0,115.0,22.0,73.0,0,2,86.27772
753,2722.210707,17576.0,71.0,29.0,70.0,0,1,398.502948
754,7083.212357,41449.0,89.0,15.0,45.0,0,5,63.516572
755,10179.71704,14290.0,93.21929056273265,20.0,40.0,0,1,434.0887943128942
756,5889.509098,62007.0,73.0,4.0,7.0,0,3,120.015609
757,15771.39342,21921.0,93.21929056273265,14.0,44.0,0,3,434.0887943128942
758,5288.173294,42621.0,66.0,8.0,3.0,0,3,316.8
759,8004.9404749870755,0.0,87.0,16.0,41.0,1,2,417.6
760,7778.532347,63786.0,93.21929056273265,30.0,81.0,0,1,798.002689
761,7341.861257,0.0,104.0,1.0,48.0,3,7,82.041684
762,7919.197048,82877.0,99.0,8.0,89.0,1,3,22.819088
763,2163.870179,0.0,63.0,0.0,75.0,0,1,302.4
764,9787.808819,10475.0,88.0,13.0,81.0,1,2,422.4
765,5207.640754,21952.0,66.0,20.0,31.0,0,6,316.8
766,8004.9404749870755,49721.0,132.0,18.0,49.0,0,2,639.971388
767,12280.76661,88340.0,102.0,16.0,1.0,0,2,489.6
768,2441.394244,0.0,65.0,7.0,28.0,0,1,312.0
769,6535.560574,0.0,65.0,14.0,62.0,0,2,468.0
770,9206.598256,24589.0,82.0,33.0,39.0,0,2,511.497882
771,4118.588554,69379.0,103.0,14.0,79.0,0,1,494.4
772,4838.208972,73769.0,61.0,24.0,95.0,2,3,239.540223
773,4625.548098,66670.0,114.0,23.0,6.0,0,1,518.180364
774,14042.103,88854.0,118.0,6.0,50.0,0,2,715.252366
775,7546.613549,31266.0,93.21929056273265,6.0,79.0,0,1,926.4
776,2514.59196,43860.0,65.0,15.0,58.0,0,1,156.124914
777,5170.358435,89284.0,133.0,4.0,62.0,2,1,402.070719
778,13917.37715,67267.0,89.0,31.0,10.0,0,2,94.814032
779,11318.13083,79270.0,95.0,28.0,61.0,3,2,456.0
780,4276.363627,36692.0,109.0,1.0,6.0,1,1,523.2
781,4322.240343,0.0,119.0,0.0,37.0,0,1,571.2
782,8002.308333,0.0,107.0,3.0,65.0,0,3,513.6
783,3885.456401,0.0,105.0,3.0,92.0,0,1,504.0
784,4471.778239,0.0,135.0,8.0,14.0,0,1,434.0887943128942
785,8496.352846,44624.0,71.0,10.0,79.0,1,2,73.883044
786,8004.9404749870755,0.0,71.0,1.0,23.0,0,2,340.8
787,16301.9676,19614.0,85.0,21.0,32.0,0,2,574.024018
788,2319.735908,0.0,64.0,31.0,53.0,0,1,632.715382
789,8717.049833,83846.0,74.0,22.0,94.0,3,2,355.2
790,2860.111745,51159.0,72.0,4.0,61.0,0,1,4.238626
791,2453.408288,83772.0,62.0,13.0,76.0,0,1,42.248087
792,5989.773931,66839.0,154.0,33.0,24.0,0,1,739.2
793,8004.9404749870755,88440.0,70.0,19.0,30.0,0,2,27.145151
794,7482.639506,25666.0,63.0,7.0,30.0,2,2,270.002766
795,2457.576007,52926.0,61.0,2.0,92.0,0,1,292.8
796,2379.741171,0.0,67.0,16.0,90.0,0,1,494.946438
797,8286.964421,40001.0,70.0,26.0,7.0,0,2,142.567008
798,2393.915369,0.0,70.0,24.0,10.0,0,1,425.266308
799,4657.159469,18024.0,65.0,13.0,1.0,0,3,312.0
800,13197.92893,0.0,68.0,19.0,2.0,3,2,326.4
801,2803.916726,23220.0,74.0,3.0,73.0,0,1,251.334247
802,8646.504109,64125.0,108.0,3.0,44.0,0,3,369.818708
803,7425.870642,58042.0,62.0,14.0,88.0,0,2,161.419528
804,4528.737362,90034.0,112.0,5.0,86.0,0,1,537.6
805,2227.072755,27972.0,61.0,7.0,38.0,0,1,292.8
806,7292.948758,0.0,65.0,6.0,45.0,0,2,312.0
807,3184.355246,50989.0,80.0,3.0,11.0,0,1,255.999709
808,11315.20373,11885.0,101.0,18.0,39.0,0,2,484.8
809,2530.705137,89451.0,63.0,11.0,2.0,0,1,61.769564
810,8004.9404749870755,0.0,93.21929056273265,3.0,56.0,0,2,434.0887943128942
811,8641.530036,78904.0,109.0,10.0,38.0,0,9,250.001424
812,3278.53188,70247.0,83.0,13.0,19.0,1,1,141.799422
813,5271.982116,32653.0,67.0,4.0,25.0,0,9,321.6
814,3763.637743,93595.0,97.0,15.0,30.0,4,1,49.797016
815,13955.56961,90279.0,115.0,7.0,64.0,0,2,372.175592
816,5001.527484,0.0,72.0,3.0,56.0,0,3,542.14385
817,7082.830426,53310.0,93.21929056273265,26.0,33.0,3,1,434.0887943128942
818,7619.482766,0.0,105.0,5.0,42.0,0,5,504.0
819,12550.88198,22234.0,160.0,0.0,92.0,0,3,768.0
